tweet_id,text,intent,reply,confidence,retrieval_score,escalate,escalation_reason,reply_quality_human_0_2,escalation_human,judge_reply_quality_0_2,judge_escalation,human_notes,judge_notes
39668,"PT1. @AppleSupport I pre-approved my iPhone X then ordered it at 301 am, your database is shipping the phone to a fake address due to a typo",account_or_verification,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.307963,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
36664,Okay I️ thought it was just my phone @AppleSupport fix this shit with the letter EYE 😭 https://t.co/tkqnKp6VNl,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.635142,0.459514,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
31432,Hey @AppleSupport my keyboard is going haywire when I️ type I️ #help https://t.co/v7Tfc47sgK,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.685889,0.352964,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
31945,"Yo @AppleSupport  what’s up with this glitch every time I️ try to type the letter “I️” 

I",app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.639028,0.491898,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
50838,@AppleSupport It was happening with all contacts. After two restarts and adjustmenten of time (again) it seems to be working flawless. Thank u 4 your time,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.731791,0.50597,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
61306,"@AppleSupport I’m doing the images on my laptop and transferring them to my phone, this was never an issue before, only started happening today",app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.255634,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
52304,@AppleSupport I’ve forwarded it to the phishing email account that you guys have.,account_or_verification,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.274093,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
34630,@AppleSupport Will do thanks 👍,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.7,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
55121,@AppleSupport @applesupport can your team figure out the I️ issue. Or will l continue to have to use lower case l’s for them for a while? Let’s start here,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.613588,0.279897,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
32412,"@AppleSupport pls let folks downgrade to ios 10.3.3, been an apple fanboy but iOS 11 is the worst i cant put up with this glitchy OS anymore",update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.695884,0.386281,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
32416,@AppleSupport iOS 11 is so slow on my iPhone 5S. For example the camera app takes 5-10 seconds before it can take a photo. What gives?🤦‍♂️,update_performance_or_crash,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.682485,0.341617,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
5825,"@AppleSupport excuse me, can someone explain to me why when I type an “I️” alone I️ get an A and a question mark???????",app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.717167,0.334762,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
42596,"@AppleSupport Thank you, iOS 11.1",device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.795751,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
52314,Aye @115858 that update yesterday didn’t fix the battery issue at all. Y’all need to do something ASAP,battery_drain,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.671496,0.304986,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
41634,@125160 @125161 So I can't  use my phone now. Ffs!! Completely frozen and won't let me reboot! Fuckin update ISO 11.1 @115858,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.193418,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
38873,@AppleSupport Can we speak via email? __email__,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.621991,0.349926,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
58176,@AppleSupport I couldn’t access App Store neither iPhone nor Mac. But everything restored few mins ago. Thank you.,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.288238,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
51696,@AppleSupport  I️ swear y’all need to fix(i ) this like right fucking now I️ can’t even message my manager on group me without looking dumb,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.331614,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
61081,@116333 I paid $849.00 for an iPhone 6s Plus and I can't even get phone reception.  I hate your company.  Rip offs.,device_issue_other,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.294425,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
38258,"@AppleSupport the charging screening is now showing, now what?",device_issue_other,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.684973,0.349909,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
44559,@AppleSupport why music app is forcing me to subscribe Apple Music https://t.co/QnxUNmWSon,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.726837,0.489456,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
52959,"@AppleSupport With the new update, turning on wi-fi disables data and we have to manually go through settings and turn it back on !  :( Help",device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.50618,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
39633,@AppleSupport why is this my screen when I try to make a call. why this happen after the 10th update I’m confused. 💁🏾 https://t.co/jkA8umq3xi,device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.249247,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
34586,@applesupport The latest version of iTunes for Windows keeps asking for my password and sometimes gets stuck in a loop.,app_or_media_behavior,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.414727,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
43329,"@AppleSupport No, no error messages. The app ‘freezes’ all the time since the iOS11 update. I don’t get the logic of the listen now tab at all.",update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.684917,0.349723,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
58166,Sick of this I️ problem. Fix it @115858!!,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.605574,0.213113,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
50023,@AppleSupport Why does the method posted today on changing your Apple ID from a third party address to an iCloud address not work? https://t.co/7UC8DUYmvy,account_or_verification,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.672001,0.30667,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
39673,@124684 @AppleSupport I can confirm that the battery is still piss poor. Down to 43% and hardly used it today! 😩,battery_drain,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.78,0.280937,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
61336,@AppleSupport could you please tell me how do I reserve an iPhone X at 6am in the morning online? As I went into 2 branches in Manchester and was told to reserve one from online. Thank you,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.604769,0.206408,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
32401,Hey @AppleSupport I heard I can change my Apple ID to my @798 email but when I try it says nope. What gives? Spent an hour signing out &amp; in.,account_or_verification,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.287843,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
49188,&amp; what the fuck is up with these boxes Apple really smoking mines. If you don’t want me to be a Apple member your doing great sweety @115858,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.181394,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
36032,@applesupport Upgraded to #macOS #HighSierra - noticed that my iMessages/SMS are coming in out of order. Appear fine on my iPhone. Thoughts?,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.245476,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
54456,"@116333  why can’t i rearrange my apps on my homescreen ? With 5,8 inch screen it don’t makes sense to reach at the top of my phone !",device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.185405,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
38235,See right here!!! What’s the question mark? I️ didn’t put that there!!! @AppleSupport https://t.co/QswmjxiQZ5,app_or_media_behavior,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.4255,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
47998,@AppleSupport @126731 I️ am also having this problem! And I’ve contacted Apple support and neither rep seemed to have a clue how to fix it!,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.254676,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
52273,@AppleSupport can you please help me,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.7,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
50042,Hey @AppleSupport iOS 11 sucks none of my apps can update anymore,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.703611,0.412038,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
35243,@AppleSupport @123678 @AppleSupport oh dear @123678 still not co-oping with iCloud in ios11.1 really really poor show. #garageband,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.863959,0.94653,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
5849,I updated to iOS 11 and my iPhone 6 stopped connecting to wi-fi. Already restored the phone and the network connections @AppleSupport,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.687394,0.357981,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
35287,@AppleSupport Phone was 😴 Apple Watch ⌚️ 👌. I was wearing during workout this a.m.  usually get all Twitter notifications,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.321158,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
31940,HEY @115858 WHY IS MY BLUETOOTH CONSTANTLY TURNING ITSELF ON BY ITSELF I WANT ANSWERS,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.605864,0.21553,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
44608,@AppleSupport And i cant fix it i had to turn off auto correct and check spelling,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.621801,0.348338,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
57486,@AppleSupport how come my iPhone still says preparing for shipment even though it’s already been shipped?,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.676901,0.807506,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
8561,@AppleSupport  hey what’s going on with the letter I . When i start to. Type this happens below https://t.co/jbNZfUwkzL,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.672279,0.307597,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
57500,"@AppleSupport 7 Plus, iOS 11",device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.88,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
5837,@AppleSupport Yes. Sorry. I️ just watched a video about 11.2 beta. 11.1 When I️ type the letter Eye I️ happens https://t.co/bUBElgADue,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.366349,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
745,@AppleSupport I need the software update urgently. The battery lasts literally half a day 🙍🏼🙁@AppleSupport,battery_drain,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.78,0.288423,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
15308,Yo @AppleSupport why is this happening to everyone I️ know?? Pls fix this issue. Anyone else? 🙄🙄🙄 https://t.co/XSuGhCN8c8,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.431632,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
50070,@AppleSupport 😰,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.7,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
34703,@115858 My Q was: How was the delivery date in the cart 2 wks earlier than what’s on my receipt? #ServiceRecovery #SupplyChain #1standlastpreorder,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.609516,0.245967,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
34581,"@AppleSupport Basically for a chat to be opened from call log, the message app should be opened/running in background. Otherwise, it takes twice.",app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.199271,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
23107,"@AppleSupport All website. I can record with audio. The recording are playing well in Photos and the sound is ok. But when I import them in iMovie, the sound doesn’t follow. Only if I was in Safari when I made the screen recording",app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.263999,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
31918,@115858 the latest update is very glitchy! Did you do away with the double tap home button to bring the screen down for the PLUS? #notworking,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.252551,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
58847,"@AppleSupport 4G. In fact, my internet connection was used to create this tweet at the time so I have to assume the network was not the cause.",device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.607578,0.229815,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
58835,@AppleSupport ANSWER MEEEEE IM FED UP LOL,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.604639,0.205323,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
4915,"Don’t complain a lot about @115858 but when battery iphone goes down 50% after using your phone for 30 minutes .....
Problems since update 11",battery_drain,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.78,0.190741,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
41647,@AppleSupport please tell me my iphone is freezing every 10 minutes since the new update I’m having to restart it constantly 😡😡😡,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.282659,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
1763,"@AppleSupport Thanks, thing is I still have like 81 cents in credit and won't let me do that until I have zero credit",account_or_verification,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.615978,0.299819,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
53586,What is wrong with my I️ @AppleSupport and my “it” turns into I.T ......what are y’all doing with these phones?,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.607641,0.230341,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
15311,@115858 I’m going to need you guys to fix my iMessage and FaceTime..it’s not activating...spent an hour on the phone with support,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.206291,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
50074,@AppleSupport What did i wrong? Any version of ios 11 drains my battery. I have to charge It twice a day. Apple please....,battery_drain,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.6769,0.323,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
36117,@AppleSupport @116333 @123857  Should I be concerned yet? My iPhone X left China and went to Hong Kong and hasn’t left yet I live in LA,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.600811,0.173423,True,Escalated because no sufficiently similar historical example was retrieved.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
31436,"@115858 trying to cancel an online order, each time I login i'm told I don't have access to the order.",account_or_verification,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.194099,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
41705,@AppleSupport Once I removed two step authentication it all went back to normal - thanks for responding,account_or_verification,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.610141,0.251175,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
32383,Hey @AppleSupport this is what happened after 10.13.1 please advise.!! https://t.co/ak14ZArtkf,update_performance_or_crash,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.705851,0.419503,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
61323,@AppleSupport I accidentally bought something is there anyway I can get a refund,account_or_verification,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.674714,0.315715,True,Escalated because the message contains a high-risk/support-sensitive term: refund,1,True,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
50808,@AppleSupport iOS 11.0.3. No error msg just sits their blank,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.737293,0.52431,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
52258,@AppleSupport There’s an update available for 11.1 but friends that already updated are experiencing the same issue.,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.709989,0.433296,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
38207,@AppleSupport Hi there! I got an issue with iMessage and Facetime... using the latest iOS on an iphone 6.,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.245068,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
31408,@AppleSupport the I️ keeps autocorrecting to a strange symbol,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.724971,0.357061,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
25266,@AppleSupport Latest,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.662946,0.691218,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
